Date,Adj Close,Close,High,Low,Open,Volume
,IWM,IWM,IWM,IWM,IWM,IWM
2025-12-29,248.8445281982422,249.8800048828125,251.5,249.35000610351562,250.25999450683594,25218800
2025-12-30,247.00218200683594,248.02999877929688,250.14999389648438,247.9499969482422,249.97000122070312,22123600
2025-12-31,245.1399383544922,246.16000366210938,248.27999877929688,246.00999450683594,248.17999267578125,35352000
2026-01-02,247.74908447265625,248.77999877929688,249.08999633789062,245.86000061035156,247.6300048828125,40007700
2026-01-05,251.6826934814453,252.72999572753906,253.5500030517578,249.57000732421875,249.7899932861328,37428100
2026-01-06,255.01881408691406,256.0799865722656,256.25,251.52000427246094,252.24000549316406,40677800
2026-01-07,254.4213104248047,255.47999572753906,256.79998779296875,253.97000122070312,256.3999938964844,33052000
2026-01-08,257.1997375488281,258.2699890136719,258.92999267578125,254.36000061035156,254.6999969482422,37957000
2026-01-09,259.1516418457031,260.2300109863281,261.55999755859375,258.0899963378906,259.5799865722656,36301500
2026-01-12,260.4163818359375,261.5,261.6600036621094,258.239990234375,259.2799987792969,28423400
2026-01-13,260.2669982910156,261.3500061035156,262.8900146484375,260.4599914550781,262.4100036621094,33882400
2026-01-14,262.099365234375,263.19000244140625,263.4599914550781,260.19000244140625,261.1300048828125,37164300
2026-01-15,264.4097595214844,265.510009765625,267.04998779296875,263.7300109863281,264.05999755859375,33465200
2026-01-16,264.6587219238281,265.760009765625,267.2200012207031,264.7099914550781,265.8699951171875,33844900
2026-01-20,261.49188232421875,262.5799865722656,265.0799865722656,261.05999755859375,261.1400146484375,47911500
2026-01-21,266.6802978515625,267.7900085449219,268.5899963378906,262.9200134277344,264.6400146484375,59952800
2026-01-22,268.6719970703125,269.7900085449219,271.6000061035156,269.4200134277344,269.8299865722656,35110800
2026-01-23,263.712646484375,264.80999755859375,269.04998779296875,264.4599914550781,269.0400085449219,42636700
2026-01-26,262.8861083984375,263.9800109863281,266.69000244140625,263.489990234375,265.07000732421875,32119300
2026-01-27,263.63299560546875,264.7300109863281,264.8599853515625,262.6600036621094,264.04998779296875,26975500
2026-01-28,262.2088928222656,263.29998779296875,266.67999267578125,262.55999755859375,265.9800109863281,37139100
2026-01-29,262.27862548828125,263.3699951171875,265.05999755859375,259.4100036621094,264.07000732421875,43922900
2026-01-30,258.57403564453125,259.6499938964844,262.9800109863281,257.94000244140625,261.07000732421875,59164200
2026-02-02,261.0935363769531,262.17999267578125,263.7699890136719,258.3500061035156,258.4800109863281,42896200
2026-02-03,261.6910400390625,262.7799987792969,265.05999755859375,258.54998779296875,263.05999755859375,54588000
2026-02-04,259.4403991699219,260.5199890136719,264.6499938964844,257.1400146484375,264.1600036621094,48826500
2026-02-05,254.7698516845703,255.8300018310547,261.6199951171875,255.0500030517578,258.5,48279600
2026-02-06,263.9217529296875,265.0199890136719,265.7200012207031,259.5799865722656,259.739990234375,43354900
2026-02-09,265.7740783691406,266.8800048828125,267.6700134277344,263.3399963378906,264.8399963378906,29064800
2026-02-10,265.05706787109375,266.1600036621094,268.5199890136719,265.8800048828125,267.2300109863281,24661700
2026-02-11,263.8520812988281,264.95001220703125,268.9599914550781,262.1000061035156,268.4700012207031,41829400
2026-02-12,258.4644775390625,259.5400085449219,267.4599914550781,258.3900146484375,267.0199890136719,47628200
2026-02-13,261.87030029296875,262.9599914550781,265.1700134277344,258.510009765625,260.6000061035156,45360300
2026-02-17,261.9499816894531,263.0400085449219,264.3599853515625,259.05999755859375,262.3800048828125,33734800
2026-02-18,262.8960266113281,263.989990234375,266.9100036621094,261.8500061035156,263.0299987792969,36034700
2026-02-19,263.5035400390625,264.6000061035156,264.6400146484375,261.0799865722656,262.57000732421875,31006000
2026-02-20,263.5134582519531,264.6099853515625,267.3299865722656,262.1400146484375,262.8500061035156,47126600
2026-02-23,259.4105224609375,260.489990234375,264.3699951171875,258.1000061035156,263.3999938964844,44001100
2026-02-24,262.23876953125,263.3299865722656,264.1400146484375,259.8599853515625,260.3999938964844,34884200
2026-02-25,263.48358154296875,264.5799865722656,265.2799987792969,262.42999267578125,265.25,26012100
2026-02-26,264.88775634765625,265.989990234375,266.239990234375,262.1199951171875,265.010009765625,41206500
2026-02-27,260.3267517089844,261.4100036621094,262.760009765625,259.7699890136719,262.1000061035156,40631500
2026-03-02,262.7167663574219,263.80999755859375,264.2799987792969,257.7900085449219,257.80999755859375,53495700
